#Table1
g,i,r,z
17.16518,15.91846,16.35731,0.09203874
18.15231,17.41965,17.691,0.09191063
18.5322,17.25659,17.64145,0.09193921
19.19384,18.38564,18.842,0.09194963
17.40745,16.63552,16.91845,0.09214549
17.73005,17.03919,17.32298,0.09231187
18.22119,17.21262,17.54524,0.09220014
17.63187,16.02193,16.53545,0.09230525
18.43025,17.26342,17.63669,0.09228712
16.91263,15.62553,16.00257,0.09221361
18.41155,17.06726,17.47159,0.09236474
17.01445,15.61821,16.02784,0.09197063
18.14548,16.64577,17.19548,0.09217064
17.63276,16.64276,17.03637,0.09211177
17.44807,15.97013,16.43099,0.09226569
18.10235,16.91043,17.30245,0.09212011
18.53511,17.23035,17.66982,0.09206028
17.78045,16.8342,17.20053,0.09215869
17.7906,16.80967,17.17728,0.09200189
18.00704,16.76297,17.19095,0.09219344
16.78932,15.40352,15.84519,0.09232307
18.40236,17.03783,17.45979,0.09214688
16.26604,15.17708,15.5734,0.09233773
17.52802,16.17496,16.57992,0.09225249
18.3235,17.74674,18.04806,0.09238942
18.37852,16.89342,17.38337,0.09247211
18.25524,17.0997,17.50748,0.09231222
18.474,17.43178,17.80754,0.0922992
18.19699,17.10677,17.52448,0.09203999
16.67853,15.29445,15.72909,0.09245864
18.25412,17.33112,17.66121,0.09210477
17.52095,16.2217,16.61354,0.09213305
18.41511,17.06665,17.49769,0.09198932
17.74219,16.70362,17.05094,0.09212089
18.41637,17.10593,17.4854,0.09203602
17.65242,16.26486,16.71198,0.09219062
17.30911,15.99115,16.43745,0.09207317
17.4199,16.20759,16.66301,0.09228332
18.28237,16.94398,17.41959,0.092441
18.48123,17.78032,18.13438,0.09242319
18.13832,16.8806,17.3151,0.09236775
18.50748,17.11828,17.54086,0.09241267
18.27392,16.90583,17.31868,0.09198828
17.14336,15.84015,16.2599,0.09198548
16.55321,15.22429,15.63531,0.09212316
17.32751,16.01209,16.44532,0.09231108
18.13273,16.89353,17.34741,0.09247766
18.19466,16.73252,17.23652,0.09238208
17.52686,16.01112,16.49819,0.09233205
18.35556,17.57097,17.88709,0.09222255
18.30652,17.11424,17.50286,0.09205133
17.65039,16.45009,16.82196,0.09206964
17.74195,16.39892,16.81383,0.09244236
17.7132,16.69113,17.04836,0.09202538
18.30075,17.37488,17.71074,0.09199283
17.83232,16.90588,17.21974,0.0923694
17.86286,16.41356,16.86701,0.09234281
17.34304,16.33533,16.7375,0.0920241
18.37934,16.95334,17.39449,0.09232891
18.55303,17.184,17.71417,0.09207632
18.89566,17.36555,17.89171,0.09211064
18.57327,17.39649,17.72607,0.09197977
18.29218,17.58875,17.87371,0.09221954
21.36863,20.6511,20.96531,0.09204976
17.28198,15.93403,16.34942,0.09200235
18.09499,17.11583,17.51499,0.09205581
17.80716,16.42012,16.94432,0.09236519
18.328,17.3616,17.72378,0.09242341
18.40643,17.19985,17.60633,0.0924551
18.20536,17.30412,17.62888,0.09240828
18.56315,17.52191,17.98335,0.09199993
18.55271,17.39423,17.75421,0.09213308
18.18579,16.74768,17.22178,0.09204791
21.27947,20.27457,21.00698,0.09239468
18.28813,17.14194,17.52817,0.09206532
17.67847,16.59934,16.97159,0.092067
17.27606,15.85853,16.3104,0.09212547
18.23543,16.80264,17.26282,0.09236659
17.73158,16.5693,16.97839,0.09225742
18.17475,16.86015,17.26306,0.09192204
18.27915,17.31777,17.71346,0.09223215
17.71248,17.22652,17.5141,0.09191861
17.96288,16.67339,17.06363,0.09233819
17.99496,16.83818,17.25476,0.09230778
17.55899,16.35155,16.76954,0.09234387
16.26562,14.88088,15.31174,0.09225371
17.68316,16.46398,16.85142,0.09224129
17.65067,16.17677,16.68072,0.09223788
17.49685,16.23587,16.61016,0.09237037
21.96067,21.90673,22.21289,0.09211889
17.56277,16.0504,16.52331,0.09196564
17.57532,16.21674,16.63772,0.09227605
18.10473,16.61102,17.07955,0.09219439
18.08935,16.60845,17.09987,0.09213983
18.59898,17.23594,17.65055,0.09204304
18.04781,17.224,17.53421,0.09212498
17.96887,16.53289,16.98252,0.09212679
18.47051,17.21582,17.67114,0.09214559
18.52531,17.10675,17.56051,0.09218491
17.43839,16.18769,16.62542,0.09241231
18.50015,17.22237,17.6133,0.09208025
17.21168,15.71717,16.18638,0.09246898
18.22798,16.77351,17.22243,0.09228436
16.57267,15.08645,15.54547,0.09196193
18.15917,17.09988,17.46892,0.09228138
18.70942,17.35368,17.76812,0.09205098
17.6438,16.40045,16.81492,0.0920563
17.64985,16.15794,16.61189,0.09211325
18.04837,16.58934,17.05091,0.09201252
18.22584,17.11434,17.4935,0.09199234
17.82115,16.44893,16.88715,0.09194218
18.1074,16.49572,17.02402,0.09247204
16.92294,15.48767,15.94072,0.09244237
18.12254,16.70339,17.13489,0.09196968
18.65821,17.4512,17.83465,0.09236542
18.49446,17.0712,17.51739,0.0923012
17.70652,16.70483,17.062,0.0921574
18.08253,16.77847,17.17255,0.09213922
18.09908,16.75678,17.17078,0.09192993
18.39326,17.03687,17.4679,0.09203864
18.90909,17.2149,17.76802,0.09225383
18.5038,17.20255,17.64294,0.09188327
18.58334,17.28892,17.77851,0.09196855
18.01017,16.5839,17.0292,0.09188851
18.15705,17.28764,17.64732,0.09247366
16.89112,15.46068,15.91047,0.09246255
17.99362,16.90216,17.31503,0.09215223
16.75849,15.33278,15.84705,0.09195489
17.4134,16.03845,16.49007,0.09203905
18.1916,16.92027,17.36843,0.09227686
18.30984,17.06458,17.46689,0.09237384
18.57193,17.20127,17.62606,0.09218369
17.22078,15.77727,16.23589,0.09199397
18.03006,16.94448,17.31283,0.0921643
17.76114,16.41376,16.86841,0.0921265
18.55746,17.18826,17.64253,0.09236597
16.76703,15.46135,15.89308,0.09202754
18.01397,16.60178,17.09369,0.09232086
18.21619,17.38017,17.71587,0.09222297
17.96793,17.11707,17.4672,0.09214311
18.42224,17.24598,17.6618,0.09244675
17.89717,16.4455,16.88776,0.09228719
17.06563,15.72773,16.15173,0.09235529
17.58141,16.08637,16.59346,0.0923076
18.45621,17.22567,17.61291,0.09190005
17.42372,16.35981,16.74237,0.09201169
18.58061,17.40661,17.80326,0.0920736
17.87534,16.42151,16.87905,0.09220291
18.32916,17.50549,17.83476,0.09189485
16.91438,15.55531,15.98132,0.09191185
18.0643,17.2291,17.55009,0.09196851
17.68331,16.20333,16.64997,0.09248414
18.60897,17.33994,17.72257,0.09241865
17.25574,16.22727,16.64186,0.09189586
18.20246,16.77246,17.21676,0.09325263
17.72395,16.69465,17.11798,0.09322992
17.35514,16.35871,16.74586,0.09342009
16.93413,15.58482,15.98655,0.09376635
17.97548,16.73719,17.09506,0.09364307
18.97496,18.32955,18.62212,0.09355522
17.38075,16.11545,16.54484,0.09361909
17.07724,15.6465,16.16026,0.0932131
17.60325,16.30462,16.71761,0.09362523
21.40272,21.20137,21.43269,0.09331271
17.82467,17.04992,17.33697,0.09334576
18.04757,16.98243,17.3582,0.09345272
22.16393,19.63322,20.64868,0.09354468
17.59917,16.31037,16.76354,0.09346709
18.55569,17.21044,17.62459,0.09377959
17.12216,15.73421,16.15321,0.09377263
17.74726,16.41288,16.79884,0.09326828
18.34385,17.38692,17.77184,0.09344155
17.02184,15.62431,16.0528,0.09362424
20.28676,19.46157,19.88795,0.09361941
16.76079,15.43316,15.85936,0.09342866
17.55976,16.29278,16.75766,0.09374226
19.42675,18.76858,19.20848,0.09347364
18.23259,17.38384,17.69106,0.09361301
18.104,16.86411,17.30083,0.0933986
18.3788,17.37749,17.74507,0.09339626
18.44746,17.104,17.52007,0.09330169
16.99004,15.52737,15.99892,0.09372156
17.96722,16.60475,17.0277,0.09343494
18.40365,17.54447,17.90686,0.09326437
18.30865,17.40845,17.75301,0.09370483
17.51777,16.22093,16.62026,0.0933663
18.65461,17.37398,17.72536,0.09361932
18.33475,17.1735,17.54752,0.09350619
17.626,16.61521,17.01832,0.0935603
17.97429,17.08125,17.42403,0.09372287
17.99996,17.18456,17.52089,0.09340259
18.63645,17.99253,18.2259,0.09355241
18.33861,16.84695,17.29564,0.09357014
17.86603,16.40414,16.87708,0.09321472
18.56687,17.28018,17.70645,0.09364462
17.27307,15.78609,16.24781,0.09323282
18.27789,17.30783,17.66139,0.09358161
17.67164,16.40457,16.89481,0.09357254
17.59721,16.46086,16.83367,0.09378397
17.84109,16.48954,16.92028,0.093716
17.31203,16.48429,16.82998,0.09370081
16.28185,14.85608,15.314,0.09340595
17.52003,16.6184,16.95922,0.0936223
17.88523,16.4558,16.90566,0.0935866
17.76821,16.54884,16.94432,0.09336593
18.22216,17.0411,17.49615,0.09357387
18.63473,17.25698,17.84662,0.0933449
17.05321,15.86182,16.28959,0.09374094
18.02379,17.17038,17.52279,0.09333523
18.08392,16.47477,17.02608,0.09364582
17.23379,16.02752,16.44153,0.09364807
18.31264,17.36744,17.75338,0.09357262
17.25162,16.34384,16.67327,0.09344099
17.65443,16.49046,16.95384,0.09378857
18.20248,16.78527,17.23515,0.09335887
18.19682,16.81338,17.23244,0.09340484
17.84077,16.47652,16.88474,0.09341223
17.9493,16.52995,16.97382,0.09359478
17.08377,16.0384,16.41592,0.09347021
17.63065,16.25104,16.65956,0.09377066
16.57795,15.10988,15.55462,0.09347818
18.10429,17.18001,17.51125,0.09333277
18.24789,16.8452,17.27986,0.09348996
17.61202,16.63099,16.98254,0.09344126
18.31962,17.10813,17.47327,0.0933657
17.85078,16.44523,16.88994,0.09363312
17.81349,16.56276,17.03627,0.09338146
18.39468,17.0861,17.50241,0.09349681
17.51686,16.04538,16.49239,0.09351386
18.50991,17.15021,17.55812,0.09349716
18.45213,17.03531,17.46415,0.09357304
18.51547,17.25262,17.65633,0.09356246
17.61143,16.13927,16.58136,0.09341151
16.239,15.03045,15.44492,0.09364083
16.87486,15.42124,15.90343,0.09336026
17.53167,16.18142,16.58836,0.09348633
17.28278,15.85271,16.28926,0.09344508
17.76092,16.81794,17.17367,0.0937069
17.58428,16.28761,16.7128,0.09351507
18.04988,17.07957,17.44455,0.09373987
17.72002,16.29724,16.73804,0.09343949
18.62979,17.17641,17.66389,0.09378816
17.8599,16.4733,17.00084,0.09377653
17.49694,16.61532,16.95512,0.09332556
18.55589,17.50062,17.87509,0.09340718
17.83504,16.96342,17.30181,0.09325683
17.4395,16.21751,16.61552,0.09335606
18.10495,17.2039,17.53516,0.0933983
17.69801,16.85574,17.1702,0.09350096
18.48187,17.11213,17.52194,0.09363199
17.85024,16.77036,17.19745,0.09361746
17.90664,16.86439,17.25982,0.09354066
17.80139,16.55476,16.99509,0.09351718
17.31376,16.56844,16.92092,0.09341794
17.1506,16.34027,16.69375,0.09365326
18.26686,17.2492,17.76559,0.09364486
17.64215,16.27088,16.67689,0.09347906
16.56309,15.35247,15.77278,0.09352657
17.53162,16.81516,17.12415,0.09354282
17.43309,16.4565,16.80583,0.09331554
18.28172,17.35606,17.70036,0.09344294
18.53987,17.24297,17.63803,0.09362792
17.432,16.07782,16.49322,0.0936126
17.77868,16.86472,17.22807,0.09371472
18.5277,17.46488,17.82155,0.09321209
18.07943,16.95722,17.34294,0.09360249
17.49839,16.2502,16.64628,0.09349223
17.19412,15.75854,16.19734,0.09352941
17.95821,17.10052,17.43645,0.09339637
17.46087,15.96651,16.43144,0.09343269
17.90736,16.73936,17.16164,0.09338373
17.90943,16.94851,17.3686,0.09342624
18.12772,16.88871,17.27567,0.09340237
17.48164,16.08831,16.50988,0.09360848
16.97336,15.75235,16.15122,0.0934071
18.5652,17.42499,17.82793,0.09370432
18.33392,17.04724,17.4765,0.09365702
18.14533,17.15796,17.53972,0.09344789
17.19546,16.40067,16.71324,0.09357654
17.94789,16.54307,16.99275,0.0935481
17.37412,16.29743,16.68584,0.0932881
16.05926,14.59822,15.02649,0.09373686
18.1422,16.95969,17.3225,0.09330016
18.56054,17.20676,17.63159,0.09359483
17.78441,16.16869,16.65882,0.09350268
17.39461,16.06801,16.46215,0.09371252
17.14303,16.15443,16.51404,0.09357368
17.29932,16.12569,16.53599,0.09374361
17.32062,15.98671,16.37511,0.09340618
17.41555,15.94881,16.45201,0.09323986
17.47985,16.22086,16.62676,0.09365048
18.04418,17.21705,17.526,0.09341214
20.73275,20.08402,20.42763,0.09356032
16.99161,15.53288,16.00053,0.09334149
17.27755,15.91504,16.36184,0.09346571
17.94704,16.94652,17.31613,0.09334648
17.48765,16.13634,16.54633,0.09374085
21.62866,20.77831,21.27911,0.09331495
17.66782,16.3296,16.74728,0.09361485
18.1178,16.79179,17.24253,0.09339812
18.60697,17.19378,17.65598,0.09321068
18.2553,16.90357,17.33684,0.0936733
17.0323,15.77273,16.24225,0.09329621
17.98462,17.10385,17.47466,0.09355312
18.09604,17.29952,17.63564,0.09358405
17.93603,17.33473,17.63913,0.09371983
17.74374,16.3762,16.79414,0.09345343
18.18993,17.34721,17.66714,0.09329522
17.40352,16.56435,16.89151,0.09347858
18.0317,16.89941,17.30642,0.09354859
17.81989,16.97732,17.3113,0.09353258
16.49068,15.14516,15.55687,0.09345882
17.29118,16.25996,16.63152,0.09358766
17.68903,16.36598,16.76061,0.09339638
18.63223,17.26187,17.69347,0.09336108
18.08918,17.01283,17.44573,0.09340939
18.62623,17.42238,17.80013,0.09322094
25.11439,17.34348,17.7911,0.09378645
17.87165,16.78108,17.15005,0.09324334
17.90443,16.79768,17.1667,0.0935997
17.13166,15.94335,16.32489,0.09366777
18.52425,17.18121,17.58508,0.09368919
18.44081,17.13129,17.52794,0.09359663
17.15939,15.79823,16.20698,0.09355351
16.83421,15.41662,15.85575,0.09326287
17.8292,16.44238,16.85768,0.09355123
16.52402,15.07114,15.52119,0.09338965
18.11363,17.09352,17.44137,0.09371981
18.19553,17.50819,17.77935,0.09342816
18.69084,17.24313,17.74854,0.09359177
18.02639,16.81743,17.18978,0.0936113
18.57352,17.10801,17.61843,0.09344101
18.03166,16.59612,17.04616,0.09322441
17.95585,17.09344,17.47388,0.09357727
18.25813,17.19316,17.57593,0.09377798
17.92355,16.42468,16.91434,0.09352679
17.77627,16.89855,17.22021,0.0934246
17.77865,16.90301,17.25571,0.09350815
18.36838,16.88586,17.34454,0.09358034
16.105,15.11559,15.60765,0.09352747
17.38364,16.06721,16.4576,0.09329318
17.56594,16.76292,17.06803,0.09357664
17.60301,16.51049,16.90503,0.09339913
17.46556,16.51398,16.86285,0.0933903
17.86901,16.63545,17.06314,0.09321982
18.01935,16.85238,17.23627,0.09373976
18.25482,17.13246,17.51295,0.0937558
18.26611,17.07188,17.46732,0.09338889
17.73564,16.2743,16.74589,0.09364152
18.0563,16.50265,17.02084,0.0936074
18.03339,16.529,17.0153,0.09355396
18.15244,17.05048,17.48289,0.09331992
20.89666,19.45603,20.2192,0.09354283
17.47796,16.03052,16.50151,0.09364096
18.3535,17.04305,17.45343,0.09322251
18.20743,16.80338,17.30577,0.09362973
17.64135,17.15793,17.41255,0.09370521
18.45471,17.11821,17.53478,0.09342504
22.2023,21.42154,21.9024,0.09597143
18.47364,17.32117,17.75143,0.0958629
17.54442,16.29531,16.74118,0.09593549
20.28887,19.75158,20.29948,0.09613497
17.60276,16.19215,16.61635,0.09614142
18.70148,17.45532,17.86374,0.0961144
18.54303,17.20103,17.61109,0.09587958
17.41256,15.91557,16.36801,0.09600288
17.84,16.31962,16.79272,0.09618551
17.54057,16.16887,16.60542,0.0960473
18.1186,16.61059,17.085,0.09622222
18.18738,17.23665,17.62769,0.09585055
18.8686,17.42115,17.92023,0.09620457
20.68361,19.87189,20.57512,0.09581481
18.59283,16.96456,17.54856,0.09616238
18.65951,17.11447,17.62012,0.09620732
17.32715,16.33702,16.71423,0.09603905
18.06051,16.79796,17.24025,0.0958297
18.94086,17.25042,17.84823,0.09619357
18.61532,17.20432,17.65281,0.09613795
18.17955,17.17975,17.5871,0.09596357
17.69327,16.64932,17.01852,0.0962894
18.73975,17.73258,18.08484,0.09606086
17.49503,16.10047,16.51712,0.09627607
17.74223,16.71499,17.07936,0.09578748
17.93591,16.82141,17.22483,0.09579363
17.84469,16.5956,17.06959,0.09618603
18.12603,16.49706,17.04342,0.09616193
18.46043,17.47665,17.84269,0.09624216
18.36019,17.00126,17.42356,0.09626569
19.88986,19.03932,19.29806,0.09589111
16.39633,15.13507,15.55143,0.09620605
17.78265,16.39694,16.82329,0.09608575
17.70957,16.18433,16.67591,0.09592909
18.47595,16.87289,17.42977,0.09578859
18.5815,17.30437,17.66465,0.09625461
18.47678,17.0235,17.45194,0.09610502
17.84851,17.0654,17.3875,0.09617285
18.12001,16.78922,17.2371,0.09577996
18.22053,16.72264,17.18961,0.09586904
17.43435,16.57964,16.90588,0.09611008
17.67453,16.22973,16.68369,0.09620591
17.8769,16.85018,17.20922,0.09625251
18.3958,17.51012,17.77719,0.09616613
18.51512,17.29626,17.78518,0.09582155
17.89102,16.49335,16.92382,0.09588382
17.48261,16.39765,16.79121,0.09599679
17.84309,17.13174,17.42787,0.09608921
16.92242,15.36449,15.8567,0.0962281
17.91682,17.12298,17.48591,0.09619534
18.27016,17.269,17.65786,0.09588002
17.3846,16.08891,16.55092,0.09624588
17.96588,16.78897,17.15668,0.0960403
18.56821,16.88482,17.4699,0.09579023
17.81638,16.57111,17.00749,0.09591012
18.31273,17.06517,17.51829,0.09621579
18.3173,17.09276,17.51964,0.09617673
18.07832,17.2665,17.59802,0.0962581
18.25631,17.28434,17.63246,0.09607231
17.09195,15.975,16.3807,0.09620202
18.5776,17.26498,17.67949,0.09618153
16.68381,15.27271,15.68352,0.09595959
17.92152,16.73075,17.11344,0.09613881
17.59431,16.44597,16.83317,0.09582705
17.79418,16.96987,17.27733,0.09594039
17.82528,17.09687,17.37543,0.09588347
17.80948,16.95374,17.25703,0.09600811
18.4785,17.1601,17.64815,0.09629057
18.11307,17.10462,17.47293,0.09631151
18.37028,17.53469,17.86301,0.0961268
17.91457,16.5016,16.94885,0.09619966
17.7674,16.39247,16.87344,0.09628327
17.72584,16.26933,16.7224,0.09576606
18.57723,17.00234,17.5486,0.09603537
23.44054,19.1923,20.45206,0.09631491
18.13607,16.42949,16.99873,0.09603871
17.64962,16.73726,17.09862,0.09623378
17.26888,15.98607,16.38347,0.09625521
18.04856,17.09593,17.44681,0.09630276
18.79661,17.42575,17.91665,0.09628614
17.63699,16.47081,16.87305,0.09611489
16.42015,15.30521,15.69458,0.09587625
18.37958,17.5164,17.88063,0.09585486
18.63616,17.27144,17.75147,0.09609891
17.82619,16.48871,16.89422,0.09617776
18.465,17.16132,17.62024,0.09621973
18.03673,17.18305,17.49728,0.09598328
17.59255,16.17014,16.60808,0.09593021
17.11305,15.804,16.24533,0.09605522
16.78437,15.41244,15.82243,0.09625893
17.53193,16.06638,16.52904,0.0961473
18.33302,17.10912,17.45828,0.09596623
18.6559,17.2942,17.69829,0.09580195
17.73416,16.42359,16.87094,0.09607644
17.44395,15.97103,16.43237,0.09592339
18.27619,17.33528,17.64058,0.09600835
18.53488,17.36045,17.76844,0.09579789
17.63054,16.25244,16.72513,0.09601203
17.24563,15.78526,16.23288,0.09620899
17.00323,15.82613,16.2254,0.09620776
17.8619,16.44177,16.93563,0.09597828
17.49262,16.13725,16.55604,0.09630102
17.40281,16.20566,16.61705,0.09590986
18.6404,17.17533,17.647,0.09607855
18.15304,17.12456,17.46705,0.09578522
18.47531,17.44571,17.85986,0.09700266
18.47989,17.05856,17.49338,0.09611802
17.92525,16.37439,16.88813,0.09576161
17.61317,16.17073,16.61262,0.09594457
18.30344,17.05595,17.50751,0.09582361
18.39217,16.98261,17.41898,0.09586977
18.50194,17.17237,17.56651,0.09619574
16.79069,15.42642,15.8284,0.09590206
18.05075,16.94176,17.33229,0.0958628
17.63894,16.34253,16.7243,0.09616388
18.14804,16.93337,17.34289,0.09585325
17.18778,15.67811,16.14878,0.0961342
18.12764,17.04125,17.42871,0.09594635
18.21193,17.39651,17.75811,0.09601113
17.92767,16.75984,17.16471,0.09617568
16.0895,14.67321,15.09556,0.0958472
17.10053,16.07458,16.44109,0.09629864
18.00226,16.70691,17.1146,0.09579478
18.75806,17.32858,17.76497,0.09612827
18.01522,17.11437,17.44124,0.09629624
17.6289,16.11257,16.59058,0.09577255
17.5898,16.23619,16.6466,0.09599788
17.53159,16.13158,16.57422,0.09590412
17.35519,15.89443,16.33915,0.09612264
18.6431,17.1861,17.67664,0.09598526
16.68686,15.26657,15.7177,0.09613134
18.46581,17.17061,17.60259,0.096065
18.66646,17.34392,17.75033,0.0962788
17.81964,16.50435,16.90623,0.09620733
17.6739,16.42966,16.88941,0.09610569
18.15604,17.32814,17.65374,0.09594285
17.8601,17.03367,17.35609,0.09629348
18.37974,17.40075,17.72452,0.09624491
18.533,17.03248,17.56225,0.09609099
18.40215,17.30013,17.69679,0.0962696
17.71163,16.27709,16.73617,0.09590957
17.8312,16.47041,16.8897,0.09619016
21.53009,21.11897,21.65344,0.09630426
17.62259,16.61674,17.06502,0.0962869
17.68331,16.44877,16.97994,0.09604038
18.15939,16.68991,17.15599,0.09624079
18.42093,16.97103,17.39606,0.09621064
17.66575,16.5081,16.92492,0.09594614
17.3302,15.97134,16.43506,0.09626271
18.57557,17.25378,17.66135,0.09599395
18.41493,17.02141,17.38638,0.09621702
18.1144,16.76053,17.18353,0.09598229
18.21469,17.26418,17.61094,0.09587394
17.58981,16.19206,16.61703,0.09959463
17.47666,16.06825,16.51019,0.09577538
18.42472,17.06531,17.48149,0.09611918
18.9638,17.30942,17.84763,0.09619728
18.64472,17.32909,17.74303,0.09609288
18.67466,17.26612,17.72654,0.09585747
16.51481,15.07596,15.532,0.09583405
18.85297,17.40265,17.92868,0.09624474
17.62344,16.34878,16.74054,0.09583537
18.43935,17.06579,17.49635,0.09577901
17.46369,16.46217,16.8257,0.09577885
17.86497,16.7927,17.22449,0.0961289
17.41735,16.24735,16.59275,0.09589799
17.30442,16.08876,16.48492,0.09598212
19.00973,18.50181,18.7427,0.09601749
17.82395,16.44437,16.88779,0.09622142
18.26024,16.93753,17.35319,0.09581307
18.56315,17.24283,17.63974,0.09577461
17.09179,15.76885,16.19738,0.09608914
18.42538,17.04981,17.47469,0.09622786
17.57488,16.1744,16.60759,0.09587613
18.29278,17.31153,17.70217,0.09605596
18.66565,17.91945,18.28386,0.09629955
18.00785,17.29711,17.59026,0.09622131
18.23948,16.70823,17.19536,0.09607428
17.27837,16.34605,16.69327,0.09576752
17.33851,16.13084,16.57043,0.09612429
18.40684,17.21259,17.58734,0.09588244
17.2535,16.02275,16.43291,0.09592894
17.73849,16.28998,16.74304,0.09614262
16.61351,15.40807,15.83353,0.09586953
18.47713,17.06405,17.46776,0.09603343
18.00505,16.92696,17.30603,0.09602751
18.6242,17.32051,17.73137,0.09627718
17.15714,15.91337,16.33946,0.09602768
18.25202,16.86056,17.34554,0.09621842
18.59622,17.26012,17.68193,0.0961184
17.70503,16.592,17.02317,0.09630176
16.87273,15.554,15.97971,0.09610347
18.45286,17.17806,17.55003,0.0959978
18.30889,16.9872,17.45631,0.09592327
25.11423,16.5387,17.19046,0.09588417
18.49163,17.0341,17.56179,0.09597738
17.74116,16.52384,16.94881,0.09581337
18.16404,17.03621,17.4538,0.09603419
18.38191,17.00493,17.41517,0.0961644
18.61441,17.36439,17.80485,0.0959229
18.10513,17.17886,17.52967,0.09629524
17.37312,16.05894,16.4613,0.09580689
17.64188,16.30644,16.7369,0.09628375
18.4898,17.25314,17.70345,0.09623145
18.5176,17.56678,17.8729,0.09858198
17.44932,15.97882,16.4547,0.09897977
18.35333,17.82171,18.09728,0.09897093
18.23381,17.29362,17.63691,0.09862444
18.12604,17.23164,17.69021,0.09857237
18.69664,17.27805,17.69194,0.09856709
17.7941,16.58123,17.01007,0.09879103
18.17308,16.66871,17.19663,0.09867354
17.55277,16.70904,17.04854,0.09857599
16.72409,15.14598,15.74558,0.09861223
18.81053,17.33216,17.75787,0.09854387
18.17165,17.36976,17.68836,0.09843983
17.77045,16.32316,16.76151,0.09855752
18.41513,16.90596,17.41142,0.09852425
18.37909,16.81083,17.32838,0.0989582
18.33033,17.02978,17.41888,0.09898519
17.84358,16.39719,16.83117,0.09868205
17.22577,15.8857,16.29141,0.09879705
18.03207,16.61736,17.07048,0.0988247
18.15125,16.69053,17.21051,0.09875948
18.0217,17.03369,17.41387,0.09897076
18.08282,16.783,17.18242,0.09841932
18.51506,17.10723,17.53741,0.09865313
18.09417,16.75662,17.16168,0.09893937
17.63385,16.16421,16.62174,0.09868557
18.38085,16.76804,17.28514,0.09864658
17.68647,16.61695,17.01717,0.09842295
17.50882,16.01911,16.47296,0.09870322
18.41595,17.02368,17.44453,0.09862447
18.57998,17.1661,17.61027,0.09873618
18.47107,17.47129,17.81609,0.09891222
17.95109,17.01817,17.34095,0.0986859
17.32317,15.85993,16.34892,0.09843134
17.67776,16.49517,16.88135,0.09899754
17.10477,15.84645,16.29588,0.09856244
18.51456,17.2126,17.70323,0.09843002
19.24078,18.58458,18.85241,0.09876816
17.8279,16.41095,16.84767,0.09897613
18.32487,17.02001,17.4598,0.09881611
18.51742,16.99906,17.45947,0.0987509
18.6169,17.2068,17.68673,0.09900094
21.38937,19.86068,20.84273,0.09868887
17.93493,16.50451,16.95794,0.09857513
17.51386,16.5995,16.97058,0.09854624
18.02063,16.6415,17.08611,0.09857863
18.06701,17.12271,17.49771,0.0988218
18.5003,17.48348,17.87381,0.0988209
18.26247,17.10185,17.46621,0.09853487
18.12111,17.37449,17.66642,0.09897131
18.81887,17.17313,17.77825,0.09901045
20.2993,19.07153,19.72885,0.09899841
18.20359,16.84875,17.26778,0.09864487
18.48358,17.06281,17.50844,0.09861025
17.25032,15.75504,16.24332,0.09871824
17.7292,16.59972,17.02634,0.0984624
18.47129,17.12447,17.57985,0.09870548
18.67355,17.27264,17.69914,0.09875485
18.34843,16.93382,17.36372,0.09861944
17.78575,16.57681,17.03173,0.09852461
16.91639,15.38159,15.85736,0.09846181
18.05341,16.55968,17.08041,0.09875074
17.81412,17.0234,17.35757,0.09879608
18.44794,17.48702,17.84762,0.0989011
18.73906,17.3839,17.80686,0.09868076
17.7033,16.41253,16.81097,0.0988678
17.04047,15.62325,16.03259,0.09879526
18.20494,16.72386,17.17412,0.09896374
17.23297,15.82427,16.25191,0.09893427
17.88249,16.53238,16.94926,0.09866598
17.22089,15.90465,16.31782,0.09897779
17.89707,16.55969,16.97523,0.09851218
17.76349,16.35219,16.80012,0.09865034
18.3961,17.26569,17.6888,0.09840052
17.48136,16.35356,16.7513,0.09845054
18.6157,17.23762,17.67841,0.09878971
19.05312,18.15501,18.52284,0.09854984
18.67689,17.21255,17.65256,0.09887961
17.80042,16.30415,16.74948,0.09866443
19.08506,17.23976,17.67108,0.09878677
17.9288,16.54291,17.00355,0.09850816
17.46018,16.13611,16.54554,0.09844012
19.00345,16.07597,16.55861,0.09846619
17.9257,16.79038,17.15233,0.09873007
17.62128,16.45468,16.86241,0.09898875
18.2487,16.98097,17.37697,0.09886537
18.8889,17.43659,17.95764,0.09855884
16.39656,14.93937,15.37982,0.09851886
18.29667,16.91694,17.3349,0.09892058
17.33973,15.97842,16.4354,0.09874044
17.23916,15.75184,16.22055,0.09850205
18.72579,17.29951,17.732,0.09882869
16.97589,15.81259,16.21947,0.0985561
18.45631,17.432,17.86665,0.09867971
17.51146,15.74676,16.33066,0.09887281
17.71952,16.32195,16.74205,0.09868943
16.97804,15.9045,16.28349,0.09858653
17.93231,16.81273,17.22965,0.09883237
18.12915,16.79556,17.21252,0.09898983
17.71129,16.43435,16.8427,0.09893595
18.34536,17.26479,17.65078,0.09841797
17.36969,16.08158,16.5139,0.09886033
18.59142,17.24119,17.64562,0.09868342
18.77855,17.36897,17.79106,0.09892484
18.55161,17.00784,17.50559,0.09888895
18.16104,17.43496,17.76819,0.09842292
